transaction_id,customer_id,transaction_datetime,transaction_type,merchant_category,merchant_name,currency,amount,fee
T1013719,C104221,2025-06-11 19:38:03,fx_spend,electronics,TNG,MYR,55.94,1.64
T1013720,C103245,2022-09-17 01:00:08,transfer_out,ecommerce,LAZADA,USD,88.3,2.32
T1013721,C101979,2025-09-19 17:23:57,fx_spend,ecommerce,AirAsia,IDR,223.09,1.38
T1013722,C103333,2022-02-04 08:24:22,transfer_in,utilities,Netflix,MYR,641.96,0.0
T1013723,C101548,2025-05-12 23:44:13,card_spend,utilities,Lazada,MYR,83.73,0.17
T1013724,C100129,2025-05-30 19:07:16,card_spend,groceries,Samsung,MYR,55.69,0.27
T1013725,C105040,2023-09-01 01:03:07,transfer_out,food_delivery,Lazada,VND,58.18,2.49
T1013726,C107237,15/04/2022 04:28,transfer_out,subscriptions,Tesco,VND,302.81,1.36
T1013727,C105145,2023-07-03 07:35:16,fx_spend,travel,AirAsia,SGD,262.45,0.55
T1013728,C106035,23/09/2022 00:12,card_spend,electronics,Samsung,MYR,181.65,0.96
T1013729,C106937,29/11/2024 05:07,transfer_out,subscriptions,TNB,THB,239.83,2.48
T1013730,C102809,2023-05-07 16:00:38,card_spend,food_delivery,TNB,MYR,22.06,0.07
T1013731,C104106,2025-08-28 17:00:30,card_spend,ride_hailing,Shopee,MYR,119.67,0.85
T1013732,C100248,2022-02-16 04:35:03,card_spend,utilities,Tesco,MYR,7.74,0.1
T1013733,C104233,2022-05-04 15:21:30,card_spend,travel,Tesco,MYR,5.5,0.6
T1013734,C101575,20/07/2024 13:34,card_spend,ecommerce,TNB,MYR,105.98,0.65
T1013735,C102937,2025-06-13 07:48:02,transfer_in,food_delivery,Lazada,MYR,224.29,0.0
T1013736,C107607,03/05/2022 18:28,transfer_out,food_delivery,AEON,SGD,172.16,0.89
T1013737,C105807,2023-11-11 20:58:51,card_spend,utilities,Netflix,USD,107.27,0.0
T1013738,C103692,2024-01-20 07:20:30,transfer_out,travel,Tesco,MYR,703.05,2.0
T1013739,C105581,2024-07-24 02:05:19,transfer_out,food_delivery,Shopee,USD,12.15,1.32
T1013740,C102906,03/03/2024 13:50,transfer_in,ecommerce,Netflix,THB,503.51,0.0
T1013741,C106427,11/01/2025 09:39,transfer_out,electronics,Tesco,THB,328.4,2.8
T1013742,C101556,2023-11-19 01:46:01,transfer_out,ecommerce,TNG,MYR,510.11,2.14
T1013743,C106798,2024-05-26 07:01:06,card_spend,ecommerce,Maxis,SGD,212.36,0.04
T1013744,C106170,2023-05-03 07:40:05,card_spend,ecommerce,Samsung,MYR,36.13,0.32
T1013745,C101863,2022-02-02 10:15:13,fx_spend,groceries,Netflix,MYR,197.62,0.36
T1013746,C100960,2025-08-08 13:06:00,fx_spend,electronics,Maxis,IDR,227.78,0.88
T1013747,C103900,2023-04-10 11:35:35,card_spend,electronics,Tesco,MYR,94.21,0.52
T1013748,C101063,2023-12-26 00:41:23,card_spend,groceries,AEON,MYR,98.83,0.11
T1013749,C103247,2024-09-20 22:02:57,card_spend,groceries,Maxis,MYR,92.99,0.97
T1013750,C100726,2024-12-24 23:06:50,transfer_in,ride_hailing,Lazada,IDR,865.07,0.0
T1013751,C103284,2022-02-19 06:29:16,card_spend,groceries,AEON,MYR,7.0,0.39
T1013752,C100676,2022-01-18 18:25:16,card_spend,ecommerce,Lazada,MYR,136.98,1.07
T1013753,C103744,2025-08-30 14:04:58,card_spend,subscriptions,samsung,IDR,161.81,0.47
T1013754,C106543,2023-09-14 23:28:50,transfer_in,ecommerce,Lazada,SGD,580.09,0.0
T1013755,C102415,2022-10-12 23:24:32,card_spend,travel,Netflix,MYR,32.49,0.8
T1013756,C105541,2022-08-07 02:59:12,card_spend,ecommerce,Lazada,THB,96.01,0.67
T1013757,C104721,2023-05-16 21:50:02,card_spend,food_delivery,TNG,MYR,40.49,0.74
T1013758,C101651,2025-06-18 20:05:17,card_spend,ride_hailing,Lazada,THB,71.75,1.09
T1013759,C104134,2025-07-27 01:50:15,card_spend,groceries,Tesco,MYR,151.64,0.62
T1013760,C106550,10/03/2022 15:21,card_spend,electronics,TNB,VND,112.94,0.5
T1013761,C102233,2022-04-29 00:39:50,cash_withdrawal,ride_hailing,Maxis,USD,406.09,1.41
T1013762,C100750,03/12/2023 13:47,fx_spend,ride_hailing,AirAsia,MYR,88.44,0.0
T1013763,C101507,2025-06-18 12:29:39,card_spend,ecommerce,Lazada,MYR,81.08,0.55
T1013764,C106391,06/02/2024 13:33,card_spend,utilities,Maxis,MYR,51.98,0.73
T1013765,C103682,2023-06-02 09:05:44,card_spend,ride_hailing,AEON,MYR,93.02,0.56
T1013766,C101516,2024-08-07 14:33:40,transfer_in,electronics,AEON,THB,582.07,0.0
T1013767,C104936,2022-05-01 15:56:52,card_spend,ride_hailing,Lazada,MYR,69.99,0.75
T1013768,C107518,2023-12-24 03:19:34,fx_spend,groceries,Tesco,SGD,21.69,1.85
T1013769,C106507,2024-12-01 03:49:48,transfer_out,subscriptions,Netflix,SGD,231.72,0.68
T1013770,C105998,2023-03-14 20:58:03,fx_spend,food_delivery,Shopee,MYR,65.17,0.39
T1013771,C107270,2025-06-01 14:13:55,transfer_out,subscriptions,TNG,SGD,146.17,0.97
T1013772,C105990,28/04/2024 19:43,card_spend,utilities,Grab,MYR,72.52,0.0
T1013773,C100303,2024-09-28 22:33:42,card_spend,groceries,Lazada,MYR,47.87,0.0
T1013774,C102508,10/07/2024 20:37,card_spend,food_delivery,Samsung,SGD,72.61,0.1
T1013775,C107844,2022-02-27 20:47:23,transfer_out,ecommerce,TNG,MYR,149.84,2.97
T1013776,C103672,2024-07-21 06:12:00,card_spend,ecommerce,AirAsia,USD,69.31,0.63
T1013777,C105438,2022-10-04 07:14:05,cash_withdrawal,travel,Lazada,THB,79.59,2.01
T1013778,C102876,2022-11-06 11:19:49,transfer_in,electronics,TNB,MYR,185.42,0.0
T1013779,C107112,2025-08-08 22:44:13,card_spend,ecommerce,Maxis,MYR,4.9,0.15
T1013780,C102708,2024-05-24 11:27:11,transfer_out,electronics,TNG,USD,349.09,0.71
T1013781,C102481,2025-05-05 12:01:55,card_spend,food_delivery, Shopee,USD,19.04,0.2
T1013782,C105282,2025-06-28 06:33:36,transfer_in,ecommerce,AirAsia,PHP,539.25,0.0
T1013783,C107037,10/12/2022 09:24,card_spend,food_delivery,Netflix ,SGD,17.83,0.63
T1013784,C100511,2023-09-28 00:03:45,card_spend,ecommerce,Netflix,MYR,81.39,0.87
T1013785,C104596,27/01/2022 13:17,card_spend,food_delivery,AEON,SGD,31.9,0.86
T1013786,C101303,24/12/2024 10:49,fx_spend,ride_hailing,Shopee,MYR,164.65,1.4
T1013787,C107626,2023-04-24 18:33:31,transfer_out,groceries,Netflix,MYR,41.7,1.15
T1013788,C101624,23/09/2024 03:50,card_spend,ride_hailing,TNB,PHP,22.67,0.71
T1013789,C100924,2023-03-12 18:44:37,card_spend,ecommerce,AEON,MYR,95.28,0.58
T1013790,C104987,24/01/2024 02:48,fx_spend,travel,TNG,MYR,67.4,1.02
T1013791,C103271,2022-01-28 20:20:45,fx_spend,utilities,Grab,VND,124.67,
T1013792,C102099,2023-12-22 21:43:23,transfer_out,travel,AirAsia,MYR,378.9,1.44
T1013793,C107187,2025-02-02 15:06:15,card_spend,travel,Tesco,MYR,59.05,0.29
T1013794,C102781,2025-03-15 02:05:17,card_spend,utilities,Tesco,MYR,158.34,0.75
T1013795,C104242,2024-09-05 14:56:10,card_spend,utilities,Grab,MYR,119.02,0.1
T1013796,C101193,2022-01-30 13:30:53,card_spend,food_delivery,Lazada,MYR,69.7,1.15
T1013797,C104613,14/10/2023 14:19,transfer_out,ride_hailing,Tesco,PHP,46.09,0.72
T1013798,C102854,2023-11-04 21:42:13,transfer_out,subscriptions,TNG,MYR,39.13,1.49
T1013799,C102204,21/03/2022 12:00,card_spend,subscriptions,Netflix,MYR,15.74,0.3
T1013800,C105846,2025-02-03 21:23:03,card_spend,groceries,Netflix,THB,229.02,0.09
T1013801,C101569,2023-07-12 09:38:15,transfer_out,ecommerce,Samsung,MYR,303.36,0.6
T1013802,C104909,2024-02-05 21:28:33,fx_spend,ecommerce,Tesco,MYR,173.43,1.62
T1013803,C100836,2024-08-16 00:13:56,transfer_out,utilities,Tesco,MYR,320.41,2.73
T1013804,C106484,14/08/2023 13:25,transfer_out,food_delivery,Netflix,MYR,667.72,1.87
T1013805,C105237,14/05/2023 23:25,card_spend,food_delivery,Maxis,IDR,109.55,0.19
T1013806,C103696,18/07/2022 19:59,card_spend,ecommerce,grab,PHP,134.29,0.89
T1013807,C102597,05/01/2024 02:51,card_spend,ecommerce,Shopee,SGD,35.49,0.32
T1013808,C104514,2022-11-16 12:40:56,card_spend,ride_hailing,Tesco,THB,102.47,0.63
T1013809,C102364,2024-06-16 07:42:50,card_spend,ride_hailing,Samsung,MYR,10.32,0.59
T1013810,C106367,2025-08-08 01:05:23,card_spend,groceries,Netflix,MYR,59.42,0.44
T1013811,C101278,10/05/2025 16:13,fx_spend,groceries,Netflix,USD,33.99,0.63
T1013812,C100291,2025-05-18 18:37:07,transfer_out,food_delivery,Netflix,VND,301.45,2.45
T1013813,C102559,2025-08-28 07:57:20,card_spend,electronics,Tesco,MYR,124.77,0.46
T1013814,C100879,2025-09-04 10:52:11,fx_spend,travel,Samsung,MYR,230.26,1.65
T1013815,C105040,2024-05-15 22:41:28,transfer_out,travel,AEON,MYR,370.44,1.76
T1013816,C102248,2023-01-18 16:08:07,fx_spend,subscriptions,Grab,MYR,75.79,1.09
T1013817,C105920,2022-04-20 16:05:30,card_spend,groceries,Shopee,MYR,35.15,0.88
T1013818,C107721,09/02/2025 09:30,fx_spend,food_delivery,Maxis,USD,64.2,1.47
T1013819,C102393,2022-05-29 07:29:07,card_spend,food_delivery,Maxis,VND,2.23,0.93
T1013820,C100076,2022-09-05 23:06:56,card_spend,travel,AirAsia,MYR,24.84,0.04
T1013821,C103855,2025-02-10 10:20:28,card_spend,electronics,Lazada,MYR,59.71,0.5
T1013822,C106666,2025-08-07 03:07:02,card_spend,travel,TNB,PHP,65.77,0.73
T1013823,C107157,2023-05-21 07:43:32,card_spend,utilities,Maxis,MYR,106.82,0.0
T1013824,C107726,09/07/2024 13:57,transfer_out,ride_hailing,TNG,MYR,34.18,2.19
T1013825,C100074,22/02/2024 04:56,card_spend,travel,TNG,MYR,90.41,0.24
T1013826,C101276,2025-09-02 01:03:46,transfer_out,groceries,Lazada,USD,136.27,2.81
T1013827,C101756,2022-09-04 16:59:42,transfer_in,ecommerce,Maxis,MYR,414.14,0.0
T1013828,C101396,2022-08-05 06:47:34,transfer_in,food_delivery,Tesco,MYR,335.35,0.0
T1013829,C105143,2025-06-22 00:25:05,card_spend,ecommerce,AirAsia,MYR,32.38,0.82
T1013830,C102562,2022-05-13 22:15:56,fx_spend,ecommerce,Samsung,MYR,44.95,0.26
T1013831,C107646,2024-03-11 15:36:26,card_spend,electronics,Shopee,MYR,232.29,0.55
T1013832,C105425,2025-01-02 05:33:40,fx_spend,subscriptions,TNG,THB,89.59,0.93
T1013833,C107451,17/07/2024 15:04,card_spend,ride_hailing,AEON,MYR,183.44,0.45
T1013834,C102880,2024-04-12 11:43:46,transfer_out,food_delivery,Shopee,MYR,515.3,1.68
T1013835,C107411,2023-11-29 09:48:03,cash_withdrawal,utilities,Tesco,SGD,6.57,1.43
T1013836,C105859,2025-05-13 03:59:53,card_spend,ecommerce,TNB,VND,14.23,0.31
T1013837,C107580,2022-01-14 05:07:10,fx_spend,utilities,TNB,MYR,175.13,1.0
T1013838,C107466,2022-06-20 18:26:24,card_spend,food_delivery,Grab,MYR,75.16,0.0
T1013839,C107946,2023-11-02 20:01:09,card_spend,ecommerce,AirAsia,MYR,152.3,0.24
T1013840,C105630,2022-08-31 05:30:17,transfer_in,groceries,Samsung,SGD,531.15,0.0
T1013841,C106380,2024-11-27 17:18:22,card_spend,utilities,Lazada,MYR,94.41,0.23
T1013842,C104235,2023-03-29 06:23:26,transfer_out,utilities,Maxis,MYR,280.43,2.55
T1013843,C107566,29/11/2024 07:19,fx_spend,utilities,Samsung,USD,173.89,0.38
T1013844,C102318,2023-01-31 16:28:45,card_spend,food_delivery,Samsung,SGD,13.69,0.3
T1013845,C100987,22/02/2023 07:01,fx_spend,utilities,Netflix,MYR,35.78,
T1013846,C101565,2023-06-19 03:05:16,transfer_out,ecommerce,TNG,SGD,31.09,1.75
T1013847,C103056,2022-04-20 13:11:06,card_spend,ecommerce,Lazada,THB,104.68,0.0
T1013848,C104687,2023-09-07 20:00:43,transfer_in,food_delivery,Tesco,USD,539.12,0.0
T1013849,C107348,2024-08-02 22:53:00,fx_spend,groceries,Shopee,MYR,145.73,0.52
T1013850,C102114,2023-10-02 01:25:46,card_spend,subscriptions,Maxis,USD,130.38,0.54
T1013851,C106172,08/05/2022 23:01,card_spend,subscriptions,Lazada,MYR,111.7,
T1013852,C100183,2022-12-01 05:57:18,card_spend,ride_hailing,TNB,MYR,10.57,0.48
T1013853,C104467,29/01/2024 19:08,transfer_in,electronics,AEON,IDR,463.78,0.0
T1013854,C103025,2022-01-23 13:30:59,card_spend,utilities,Lazada,MYR,78.12,0.63
T1013855,C107732,2023-01-14 12:33:06,transfer_out,food_delivery,Netflix,MYR,485.93,1.62
T1013856,C103269,2023-02-11 09:17:05,card_spend,subscriptions,TNB,IDR,167.94,0.42
T1013857,C105216,15/02/2022 23:14,card_spend,travel,Netflix,PHP,140.13,0.0
T1013858,C106539,2025-07-06 05:14:35,transfer_out,ecommerce,Shopee,IDR,92.36,1.35
T1013859,C106190,2024-04-20 17:56:35,card_spend,subscriptions,Lazada,PHP,44.59,0.21
T1013860,C105922,05/11/2024 12:20,card_spend,groceries,Shopee,SGD,29.43,0.37
T1013861,C104071,14/03/2023 10:21,card_spend,utilities,Tesco,THB,8.41,0.52
T1013862,C100755,29/07/2024 20:56,transfer_in,subscriptions,TNG,SGD,95.43,0.0
T1013863,C102965,2024-01-08 17:55:56,card_spend,ride_hailing,Maxis,MYR,82.27,0.69
T1013864,C101589,20/03/2024 03:47,fx_spend,ecommerce,Grab,MYR,95.67,0.0
T1013865,C107293,2023-05-18 02:21:50,transfer_out,ecommerce,Samsung,SGD,205.21,0.4
T1013866,C103268,16/12/2022 02:58,transfer_out,ride_hailing,TNB,PHP,209.81,1.18
T1013867,C101523,2022-07-09 06:42:13,transfer_out,subscriptions,Lazada,MYR,230.32,1.68
T1013868,C101606,09/05/2023 14:17,card_spend,ride_hailing,AEON,MYR,56.56,0.38
T1013869,C101821,2025-01-13 18:39:22,card_spend,subscriptions,Maxis,MYR,121.38,0.44
T1013870,C105911,2022-03-10 22:31:28,transfer_in,electronics,Samsung,MYR,340.37,0.0
T1013871,C102347,2025-05-28 10:03:23,card_spend,ecommerce,AirAsia,USD,46.1,0.51
T1013872,C102253,18/09/2025 10:29,card_spend,electronics,Samsung,MYR,50.07,0.85
T1013873,C103065,2022-08-04 17:57:05,transfer_in,ride_hailing,TNG,SGD,472.2,0.0
T1013874,C105233,2024-08-29 13:49:16,card_spend,ecommerce,Shopee,MYR,55.24,0.15
T1013875,C101654,2023-12-09 11:35:11,transfer_out,ride_hailing,Tesco,MYR,533.8,2.27
T1013876,C106789,2024-09-15 04:13:15,cash_withdrawal,groceries,TNB,MYR,232.5,1.6
T1013877,C103497,2023-03-29 13:20:03,card_spend,ecommerce,Samsung,USD,152.12,0.61
T1013878,C106523,2023-01-12 00:23:30,card_spend,utilities,Samsung,MYR,39.43,1.07
T1013879,C101381,2024-05-24 21:00:40,card_spend,ecommerce,TNG,MYR,118.17,0.23
T1013880,C107929,14/01/2023 18:40,card_spend,electronics,Samsung,VND,23.98,0.71
T1013881,C107612,2024-07-29 21:18:56,fx_spend,ecommerce,Lazada,MYR,199.13,0.08
T1013882,C106488,2025-01-14 01:43:17,card_spend,subscriptions,Maxis,MYR,128.82,
T1013883,C105883,2025-09-25 15:39:05,card_spend,ecommerce,Lazada,SGD,71.69,0.31
T1013884,C101057,2022-06-29 22:51:26,transfer_in,utilities,AEON,MYR,107.53,0.0
T1013885,C105824,2025-08-24 08:56:00,card_spend,utilities,Maxis,MYR,70.34,1.08
T1013886,C106180,23/05/2024 22:00,card_spend,travel,Tesco,USD,107.94,0.89
T1013887,C100507,2022-06-07 05:58:24,transfer_out,subscriptions,Shopee,MYR,370.75,1.14
T1013888,C104968,2024-11-28 01:15:30,transfer_out,ecommerce,Maxis,USD,1.59,3.1
T1013889,C102383,2025-02-24 04:00:11,card_spend,ecommerce,Netflix,MYR,79.16,0.32
T1013890,C103574,2023-08-14 12:06:03,fx_spend,ecommerce,TNB,MYR,97.77,0.46
T1013891,C106620,2023-07-02 10:15:00,card_spend,ride_hailing,Maxis,MYR,50.75,0.3
T1013892,C104888,07/03/2023 22:33,cash_withdrawal,ride_hailing,Tesco,USD,166.73,1.77
T1013893,C105542,2023-05-05 08:36:25,fx_spend,electronics,AEON,PHP,77.32,1.1
T1013894,C105245,2024-07-08 02:45:47,card_spend,ecommerce,AirAsia,MYR,64.1,0.27
T1013895,C105011,13/03/2023 13:59,transfer_out,electronics,Shopee,THB,490.45,1.07
T1013896,C100176,2024-04-18 19:58:06,transfer_in,subscriptions,Maxis,MYR,323.88,0.0
T1013897,C101880,2022-02-06 23:19:24,transfer_out,subscriptions,Maxis,VND,317.46,2.31
T1013898,C105072,2023-09-30 06:19:17,card_spend,subscriptions,tnb,MYR,0.18,0.93
T1013899,C103811,2022-07-29 01:57:45,card_spend,subscriptions,AirAsia,MYR,44.67,0.09
T1013900,C100311,2022-03-27 02:33:04,card_spend,groceries,Shopee,MYR,30.7,0.67
T1013901,C106213,17/06/2024 00:41,card_spend,groceries,Netflix,IDR,74.58,0.95
T1013902,C107912,09/11/2024 03:24,fx_spend,ecommerce,Grab,USD,87.87,2.17
T1013903,C101575,2023-05-07 05:21:50,fx_spend,electronics,AirAsia,SGD,80.99,0.54
T1013904,C107767,25/05/2025 20:59,card_spend,groceries,Lazada,MYR,74.44,0.63
T1013905,C102621,2022-07-23 16:40:40,card_spend,utilities,TNB,MYR,29.06,
T1013906,C104264,2025-02-19 13:53:41,card_spend,food_delivery,AirAsia,MYR,48.99,0.48
T1013907,C103293,2025-03-17 01:59:16,transfer_out,food_delivery,Grab,THB,79.72,0.6
T1013908,C101928,2024-02-08 10:28:54,card_spend,ecommerce,Maxis ,MYR,107.5,0.0
T1013909,C106247,2024-08-10 20:04:17,transfer_in,subscriptions,AirAsia,MYR,326.41,0.0
T1013910,C104009,2023-06-04 09:43:24,card_spend,ecommerce,AEON,MYR,76.27,0.39
T1013911,C102728,2024-02-17 10:33:24,card_spend,subscriptions,Shopee,MYR,35.32,0.26
T1013912,C103048,2024-09-11 16:40:12,fx_spend,utilities,TNB,MYR,115.24,0.1
T1013913,C106756,2025-06-26 06:56:50,transfer_out,travel,AEON,MYR,361.8,2.82
T1013914,C103753,2023-09-06 12:40:33,transfer_in,subscriptions,Lazada,MYR,499.8,0.0
T1013915,C104719,2022-04-03 08:29:33,transfer_in,groceries,TNG,IDR,560.86,0.0
T1013916,C106624,2023-11-29 20:04:21,transfer_out,groceries,Shopee,MYR,429.38,0.88
T1013917,C100656,01/09/2022 21:09,fx_spend,utilities,Maxis,SGD,31.65,1.95
T1013918,C107997,2023-07-04 14:45:52,card_spend,food_delivery,Grab,MYR,129.42,0.8
T1013919,C105979,2022-04-05 08:32:52,card_spend,subscriptions,Maxis,MYR,81.76,0.5
T1013920,C106879,2025-07-30 04:47:47,transfer_out,ecommerce,AirAsia,IDR,97.25,0.8
T1013921,C100758,30/08/2025 02:01,transfer_out,utilities,Lazada,MYR,293.72,1.21
T1013922,C105926,13/07/2024 10:06,card_spend,ride_hailing,TNG,VND,76.25,0.72
T1013923,C101545,2022-10-23 04:35:39,card_spend,groceries,AirAsia,MYR,72.29,1.1
T1013924,C100157,2022-10-23 07:41:39,cash_withdrawal,ecommerce,Samsung,MYR,234.47,1.15
T1013925,C107377,2024-09-15 14:12:07,card_spend,utilities,TNG,MYR,48.53,0.25
T1013926,C100812,2024-10-31 04:55:30,card_spend,utilities,TNB,MYR,81.28,0.58
T1013927,C107379,2025-01-11 10:55:17,card_spend,ecommerce,TNB,MYR,139.34,0.16
T1013928,C103011,2022-12-08 02:23:50,card_spend,travel,Tesco,USD,2.19,0.19
T1013929,C100267,2025-05-09 14:15:02,card_spend,ecommerce,Maxis,MYR,171.63,1.05
T1013930,C101214,03/02/2022 10:17,card_spend,food_delivery,AEON,IDR,73.35,0.62
T1013931,C106128,19/08/2022 14:03,transfer_out,subscriptions,TNB,MYR,109.97,2.84
T1013932,C105724,19/03/2022 23:41,transfer_in,groceries,TNG,MYR,408.43,0.0
T1013933,C107328,2025-06-14 06:45:30,transfer_out,groceries,Samsung,MYR,127.12,1.53
T1013934,C104367,2023-10-11 14:01:14,card_spend,travel,Tesco,MYR,99.53,0.26
T1013935,C107962,2025-04-11 19:23:47,card_spend,subscriptions,TNG,MYR,109.39,0.68
T1013936,C105236,2024-04-29 14:37:25,transfer_out,electronics,AEON,MYR,29.42,2.22
T1013937,C101773,16/10/2022 11:19,card_spend,electronics,TNB,MYR,35.74,0.06
T1013938,C100557,2025-05-24 16:41:46,transfer_out,groceries,Tesco,MYR,12.87,1.13
T1013939,C100531,2022-08-10 08:29:12,card_spend,groceries,Maxis,MYR,106.78,0.18
T1013940,C104301,2022-01-21 17:37:29,card_spend,electronics,AirAsia,MYR,209.73,0.17
T1013941,C105158,2023-05-14 23:57:36,card_spend,utilities,Samsung,MYR,166.56,0.64
T1013942,C104320,2022-11-30 11:10:24,transfer_out,ride_hailing,Shopee,PHP,17.7,1.4
T1013943,C103497,2025-05-05 13:25:51,card_spend,electronics,AirAsia,MYR,25.76,0.76
T1013944,C103449,2025-06-12 05:50:35,fx_spend,electronics,AirAsia,IDR,156.29,2.21
T1013945,C105903,03/03/2024 14:11,transfer_out,travel,Maxis,THB,481.26,0.3
T1013946,C100148,2023-03-15 22:43:57,card_spend,ecommerce,Lazada,USD,38.97,0.49
T1013947,C107067,2023-06-08 04:27:22,fx_spend,ecommerce, TNG,MYR,201.43,0.6
T1013948,C101425,11/05/2025 12:02,card_spend,travel,Tesco,MYR,48.27,0.5
T1013949,C105461,2022-09-09 05:36:52,fx_spend,utilities,AEON,MYR,220.2,0.24
T1013950,C102283,2024-05-13 05:36:28,card_spend,subscriptions,Grab,THB,36.01,0.97
T1013951,C105926,2022-06-23 03:12:38,card_spend,ecommerce,Maxis,VND,53.34,0.53
T1013952,C105460,2022-11-17 22:00:55,transfer_out,electronics,Tesco,USD,137.23,0.85
T1013953,C100092,2023-01-24 18:35:07,fx_spend,groceries,TNB,IDR,177.82,0.0
T1013954,C104887,2024-06-09 00:48:40,card_spend,subscriptions,TNG,MYR,11.8,0.47
T1013955,C102334,2023-12-29 15:11:32,card_spend,electronics,Shopee,MYR,4.05,0.54
T1013956,C105915,10/03/2024 05:07,card_spend,ride_hailing,Netflix ,MYR,94.01,0.79
T1013957,C105257,2023-05-08 02:57:55,card_spend,travel,Lazada,MYR,93.03,0.09
T1013958,C101449,2025-07-02 14:14:53,card_spend,ride_hailing,Netflix,IDR,141.85,0.9
T1013959,C104904,2025-06-26 01:34:44,card_spend,ecommerce,AirAsia,MYR,78.98,0.18
T1013960,C105740,2023-11-26 07:22:14,fx_spend,utilities,Netflix,USD,217.88,
T1013961,C100128,2023-05-11 04:25:37,card_spend,electronics,Tesco,PHP,100.5,0.35
T1013962,C103702,06/09/2025 23:48,transfer_out,groceries,AEON,VND,40.35,2.33
T1013963,C106608,21/08/2022 15:41,cash_withdrawal,travel,Netflix,SGD,107.6,2.21
T1013964,C107601,29/07/2025 02:43,transfer_out,ride_hailing,TNB,MYR,248.37,1.46
T1013965,C106941,2025-08-08 13:10:54,card_spend,travel,AirAsia,THB,151.76,0.19
T1013966,C104266,2022-12-14 01:58:41,card_spend,utilities,Maxis,SGD,14.86,0.25
T1013967,C102806,2022-08-13 22:57:50,card_spend,subscriptions,Tesco,MYR,109.16,0.58
T1013968,C102896,2023-08-09 23:29:42,cash_withdrawal,ride_hailing,Netflix,MYR,90.27,2.35
T1013969,C105230,2023-08-08 22:34:08,fx_spend,groceries,TNB,USD,218.94,0.56
T1013970,C107781,2022-05-14 07:35:52,fx_spend,electronics,AEON,MYR,49.32,1.37
T1013971,C104515,20/02/2022 06:25,card_spend,groceries,AirAsia,USD,61.22,0.92
T1013972,C102716,2022-11-22 22:23:17,fx_spend,ecommerce,Netflix,THB,317.5,1.0
T1013973,C106451,04/05/2024 08:11,transfer_out,groceries,AirAsia,SGD,114.02,2.0
T1013974,C107359,2022-08-30 12:37:18,card_spend,travel,TNB,MYR,117.32,0.62
T1013975,C103874,2022-06-25 11:17:40,fx_spend,food_delivery,Netflix,THB,148.46,0.36
T1013976,C102758,04/07/2022 16:51,cash_withdrawal,ecommerce,TNG,MYR,224.71,2.03
T1013977,C102084,25/03/2024 17:33,transfer_in,electronics,Tesco,MYR,242.22,0.0
T1013978,C105549,2023-10-04 08:51:49,cash_withdrawal,ecommerce,Grab,MYR,184.46,2.04
T1013979,C105751,2022-09-26 22:36:10,fx_spend,groceries,AEON,SGD,124.38,1.49
T1013980,C103644,2022-01-12 13:48:12,card_spend,groceries,TNB,PHP,13.72,0.94
T1013981,C103959,02/04/2025 09:11,card_spend,ecommerce,Shopee,MYR,155.62,0.11
T1013982,C106509,2023-05-12 09:39:38,transfer_out,subscriptions,Maxis,MYR,364.98,2.13
T1013983,C107803,2025-05-18 23:06:12,transfer_in,utilities,Grab,THB,219.9,0.0
T1013984,C101341,2025-03-21 09:45:08,fx_spend,groceries,Maxis,MYR,248.51,2.12
T1013985,C106464,08/03/2022 21:10,transfer_out,ride_hailing,Samsung,MYR,471.19,0.77
T1013986,C101679,2024-11-09 20:48:44,card_spend,ride_hailing,AirAsia,USD,148.87,0.15
T1013987,C102212,2022-07-19 03:47:25,transfer_out,utilities,Grab,MYR,447.64,0.29
T1013988,C104846,2023-08-01 23:28:45,fx_spend,groceries,Tesco,MYR,149.37,0.57
T1013989,C101139,17/05/2025 01:19,card_spend,subscriptions,Samsung,THB,111.51,0.54
T1013990,C104277,2025-08-22 23:03:24,fx_spend,ride_hailing,Netflix,SGD,51.83,0.71
T1013991,C103590,2023-05-11 16:07:27,transfer_in,ride_hailing,TNB,MYR,34.3,0.0
