loan_id,customer_id,start_date,principal,interest_rate_annual,term_months,status,delinquency_bucket,npl_flag
L503099,C103913,2024-06-20,500.0,0.154,36,paid_off,0-30,0
L503100,C104115,2025-03-31,500.0,0.092,24,current,0-30,0
L503101,C106439,2024-02-14,910.23,0.167,12,current, 0-30,0
L503102,C102039,08/05/2023,500.0,0.143,12,current,0-30,0
L503103,C100406,2023-12-27,500.0,0.187,12,current,0-30,0
L503104,C107973,2023-10-13,500.0,0.139,12,default,>90,1
L503105,C101865,2022-01-21,500.0,0.133,12,current,31-60,0
L503106,C106219,2022-06-21,500.0,0.139,36,current,31-60,0
L503107,C107708,2022-04-26,500.0,0.139,24,current,0-30,0
L503108,C104299,2024-10-12,500.0,0.077,12,current ,0-30,0
L503109,C103218,14/01/2022,500.0,0.13,18,paid_off,0-30,0
L503110,C101139,2024-02-20,500.0,0.096,12,current,0-30,0
L503111,C105334,2023-07-23,500.0,0.072,24,current,0-30,0
L503112,C101935,2022-08-22,500.0,0.053,48,paid_off,0-30,0
L503113,C105388,2024-04-24,500.0,0.165,12,current,0-30,0
L503114,C100524,2022-04-17,500.0,0.115,12,current,0-30,0
L503115,C100326,2024-06-07,500.0,0.13,12,current,0-30,0
L503116,C100108,2025-02-15,500.0,0.192,18,current,0-30,0
L503117,C100820,2025-05-14,500.0,0.129,24,paid_off,0-30,0
L503118,C104352,2023-03-22,500.0,0.103,48,current,0-30,0
L503119,C103918,2023-08-21,500.0,0.134,18,paid_off,0-30,0
L503120,C105475,15/09/2024,500.0,0.12,12,current,0-30 ,0
L503121,C103310,2023-05-06,500.0,0.066,12,delinquent,31-60,0
L503122,C103340,2024-07-23,500.0,0.068,12,current,0-30,0
L503123,C106301,24/04/2023,500.0,0.151,12,current,0-30,0
L503124,C107483,2022-01-09,500.0,0.106,24,current,0-30,0
L503125,C103050,10/08/2022,500.0,0.103,36,paid_off,0-30,0
L503126,C102563,2025-02-13,500.0,0.169,12,current,0-30,0
L503127,C101764,13/04/2022,500.0,0.093,48,current,0-30,0
L503128,C105394,2025-05-10,500.0,0.114,12,current,0-30,0
L503129,C102965,2025-01-29,500.0,0.089,12,current,0-30,0
L503130,C106199,2023-08-13,500.0,0.126,24,delinquent,61-90,1
L503131,C103151,2025-07-31,500.0,0.137,18,current,0-30,0
L503132,C104092,22/04/2022,500.0,0.117,24,current,31-60,0
L503133,C101229,2023-03-05,500.0,0.127,6,current,0-30,0
L503134,C104378,2024-08-29,500.0,0.123,24,current,0-30,0
L503135,C103504,02/01/2023,500.0,0.098,24,current,0-30,0
L503136,C107126,2025-06-30,500.0,0.118,48,current,0-30,0
L503137,C101381,13/01/2025,500.0,0.145,24,current,0-30,0
L503138,C103625,2024-01-03,500.0,0.115,18,current,0-30,0
L503139,C105598,2025-06-04,500.0,0.09,12,current,0-30,0
L503140,C101238,2022-02-05,500.0,0.176,24,current,0-30,0
L503141,C105308,2024-06-15,500.0,0.092,36,current,31-60,0
L503142,C107469,2022-06-03,500.0,0.126,36,default,>90,1
L503143,C100249,2022-10-10,500.0,0.156,24,delinquent ,61-90,1
L503144,C106146,2023-07-30,500.0,0.136,12,paid_off,0-30,0
L503145,C100553,2023-08-23,500.0,,6,paid_off,0-30,0
L503146,C105970,2024-07-10,500.0,0.041,36,current,0-30,0
L503147,C105064,06/10/2024,500.0,0.098,12,delinquent,31-60,0
L503148,C102360,2023-07-26,500.0,0.092,36,current,0-30,0
L503149,C104521,2022-08-17,500.0,0.096,18,current,0-30,0
L503150,C102837,2025-08-20,500.0,0.139,24,paid_off,0-30,0
L503151,C105249,2023-05-04,500.0,0.153,12,current,0-30,0
L503152,C106469,2024-08-28,500.0,0.18,12,paid_off,0-30,0
L503153,C107141,2023-10-24,500.0,0.16,6,delinquent,61-90,1
L503154,C107352,2022-11-28,500.0,0.125,12,current,0-30,0
L503155,C102761,14/11/2024,500.0,0.145,24,current, 0-30,0
L503156,C104897,02/05/2022,500.0,0.151,24,current,0-30,0
L503157,C107400,2024-02-07,500.0,0.114,12,current,0-30,0
L503158,C101906,2023-10-03,500.0,0.151,12,current,0-30,0
L503159,C102547,29/06/2022,500.0,0.195,12,current,0-30,0
L503160,C105485,2025-05-10,500.0,0.084,24,current,0-30,0
L503161,C107376,2023-09-10,500.0,0.122,36,current,0-30,0
L503162,C100120,2024-02-05,500.0,0.13,24,current,31-60,0
L503163,C104983,2023-04-25,500.0,0.145,12,current,0-30,0
L503164,C101573,2022-05-19,500.0,0.15,48, current,0-30,0
L503165,C101011,2025-03-10,500.0,0.132,24,current,31-60,0
L503166,C105265,17/02/2023,500.0,0.107,24,current ,0-30,0
L503167,C101069,2024-03-17,500.0,0.103,12,current,0-30,0
L503168,C102647,2022-12-28,500.0,0.177,24,delinquent,31-60,0
L503169,C106817,2022-06-04,500.0,0.157,6,current,31-60,0
L503170,C102111,2023-06-04,500.0,0.186,24,paid_off,0-30,0
L503171,C103762,2023-12-16,500.0,0.121,24,current,0-30,0
L503172,C104369,2025-07-27,500.0,0.12,36,delinquent,31-60,0
L503173,C102027,2024-02-23,500.0,0.153,18,paid_off,0-30,0
L503174,C107261,2022-05-11,500.0,0.14,24,current,0-30,0
L503175,C106893,2025-07-04,500.0,0.101,6,paid_off,0-30,0
L503176,C106544,2025-01-17,500.0,0.121,24,current,31-60,0
L503177,C101298,2023-07-11,193773.26,0.153,12,current,0-30,0
L503178,,2025-02-14,500.0,0.139,24,current,0-30,0
L503179,C104406,2022-08-01,500.0,0.075,12,paid_off,0-30,0
L503180,C104492,2023-10-10,500.0,0.075,12,current,0-30,0
L503181,C105215,02/04/2022,500.0,0.121,18,current,0-30,0
L503182,C101664,13/07/2025,500.0,0.174,36,current,0-30,0
L503183,C107084,2023-09-07,500.0,0.112,36,paid_off,0-30,0
L503184,C102481,2023-05-01,500.0,0.096,18,current,0-30,0
L503185,C104374,2023-01-28,500.0,0.12,24,paid_off, 0-30,0
L503186,C102307,2024-08-03,500.0,0.136,12,paid_off,0-30,0
L503187,C106666,2022-02-23,500.0,0.101,24,current,0-30,0
L503188,C105520,2022-03-14,500.0,0.153,6,current ,0-30,0
L503189,C101092,2022-12-14,500.0,0.114,12,current,31-60,0
L503190,C100618,2025-05-12,500.0,0.087,18,current,0-30,0
L503191,C101486,2024-05-05,500.0,0.109,12,current, 0-30,0
L503192,C106576,2024-08-10,500.0,0.136,36,current,0-30,0
L503193,C100378,24/06/2022,500.0,0.097,24,paid_off,0-30,0
L503194,C104438,2022-03-07,500.0,0.172,12,default,charge-off,1
L503195,C100563,2023-11-30,500.0,0.155,24,current,0-30,0
L503196,C107952,27/08/2024,500.0,0.081,12,current,0-30,0
L503197,C100043,2025-05-13,500.0,0.12,18,current,0-30,0
L503198,C100015,2025-07-06,500.0,0.084,18,current,0-30,0
L503199,C107319,2023-03-21,500.0,0.168,24,paid_off,0-30,0
L503200,C101000,08/02/2023,500.0,0.129,24,delinquent,61-90,1
L503201,C101018,08/08/2023,500.0,0.117,24,delinquent,31-60,0
L503202,C105620,2023-11-25,500.0,0.151,12,paid_off,0-30,0
L503203,C102745,2024-08-16,500.0,0.094,24,current, 0-30,0
L503204,C102091,2025-09-22,500.0,0.111,36,paid_off,0-30,0
L503205,C104322,2023-07-20,500.0,0.163,6,paid_off ,0-30,0
L503206,C101301,15/12/2024,500.0,0.148,24,current,0-30,0
L503207,C103715,10/08/2024,500.0,0.122,12,current,0-30,0
L503208,C101035,2023-11-09,500.0,0.158,12,current,0-30,0
L503209,C102219,2022-05-07,500.0,0.168,6,current,0-30,0
L503210,C100876,2023-04-19,500.0,0.128,24,current,0-30,0
L503211,C102934,2025-06-18,500.0,0.1,36,paid_off,0-30,0
L503212,C107631,2024-02-04,500.0,0.128,12,paid_off,0-30,0
L503213,C105681,2024-09-07,500.0,0.116,12,delinquent,31-60 ,0
L503214,C106456,2023-12-27,500.0,0.103,24,current,0-30,0
L503215,C105062,2024-04-19,500.0,0.103,12,current,0-30,0
L503216,C105888,2025-09-06,500.0,0.152,18,current,0-30,0
L503217,C106366,2022-05-19,500.0,0.048,12,default,>90,1
L503218,C100786,2024-10-21,500.0,0.122,36,current,0-30,0
L503219,C103830,2023-04-09,500.0,0.092,18,paid_off,0-30,0
L503220,C101104,2025-08-09,500.0,0.146,24,PAID_OFF,0-30,0
L503221,C100811,2023-11-04,500.0,0.143,12,current,0-30,0
L503222,C100372,2025-04-14,500.0,0.094,18,current,0-30,0
L503223,C106181,2025-02-13,500.0,0.146,24,current,0-30,0
L503224,C101815,2024-06-14,500.0,0.114,12,current,0-30,0
L503225,C106827,11/10/2024,500.0,0.124,18,paid_off,0-30,0
L503226,C105277,02/01/2022,500.0,0.133,18,delinquent,31-60,0
L503227,C103600,2022-08-28,500.0,0.113,6,current,0-30,0
L503228,C102527,2023-01-22,500.0,0.115,12,current,0-30,0
L503229,C102003,2023-01-21,500.0,0.138,18,current,0-30,0
L503230,C101423,2022-01-16,500.0,-0.023,18,paid_off,0-30,0
L503231,C100103,2023-06-20,500.0,0.118,12,paid_off,0-30,0
L503232,C106291,2022-09-17,500.0,0.093,12,paid_off,0-30,0
L503233,C100925,2022-05-02,500.0,0.11,24,current,0-30,0
L503234,C103055,2024-01-20,500.0,0.059,24,current,0-30,0
L503235,C100834,2024-05-24,500.0,0.097,12,paid_off,0-30,0
L503236,C107875,2025-04-18,500.0,0.112,36,current,0-30,0
L503237,C106065,2023-07-21,500.0,0.127,6,current,0-30 ,0
L503238,C104525,2024-09-11,500.0,0.129,18,current,0-30,0
L503239,C106155,2024-04-26,500.0,0.1,6,current,0-30,0
L503240,C107294,2022-11-18,500.0,0.115,18,current,0-30,0
L503241,C106680,2025-01-22,500.0,0.084,12,current,0-30,0
L503242,C101520,2022-08-27,500.0,0.097,18,current,0-30,0
L503243,C105305,2022-08-05,500.0,0.113,36,paid_off,0-30 ,0
L503244,C102553,2022-01-18,500.0,0.073,36,delinquent,31-60,0
L503245,C107797,2023-12-26,500.0,0.135,12,current,0-30,0
L503246,C103766,2024-09-20,500.0,0.104,12,current,0-30,0
L503247,C100044,2025-09-09,500.0,0.14,12,current,0-30,0
L503248,C103905,2024-01-20,500.0,0.123,24,current,0-30,0
L503249,C105597,2025-05-28,500.0,0.142,24,current,0-30,0
L503250,C100937,02/12/2023,500.0,0.131,24,paid_off,0-30,0
L503251,C101808,2025-02-11,500.0,0.165,24,current,0-30,0
L503252,C103976,22/03/2023,500.0,0.077,12,paid_off,0-30,0
L503253,C104630,27/03/2025,500.0,0.133,12,current,0-30,0
L503254,C107788,09/03/2024,193773.26,0.135,12,delinquent,61-90,1
L503255,C104052,2024-10-23,500.0,0.115,6,current,31-60,0
L503256,C104060,2022-07-16,500.0,0.109,36,current,0-30,0
L503257,C101988,2022-04-22,500.0,0.101,24,current,0-30,0
L503258,C104794,2024-11-20,500.0,0.084,6,current,0-30,0
L503259,C100092,2022-07-28,500.0,,12,current,0-30,0
L503260,C100638,2023-08-05,500.0,0.154,18,current ,0-30,0
L503261,C105220,2024-02-06,500.0,0.146,48,PAID_OFF,0-30,0
L503262,C101313,2025-02-26,500.0,0.117,12,current,0-30,0
L503263,C101262,2022-02-24,500.0,0.094,24,paid_off,0-30,0
L503264,C105417,05/07/2025,500.0,0.132,18,default,>90,1
L503265,C105946,2022-08-31,500.0,0.139,36,current,0-30,0
L503266,C100871,2023-08-24,500.0,0.082,12,default,>90,1
L503267,C103117,2025-09-11,500.0,0.124,12,current,0-30,0
L503268,C107101,2023-07-05,500.0,0.131,24, current,0-30,0
L503269,C101359,17/05/2024,500.0,0.151,12,current,0-30,0
L503270,C106683,2022-02-03,500.0,0.084,24,current,31-60,0
L503271,C100240,2024-10-17,500.0,0.111,24,default,>90,1
L503272,C102697,2024-12-02,500.0,0.083,12,current,0-30,0
L503273,C100755,11/06/2022,500.0,0.069,18,paid_off,0-30,0
L503274,C100745,2023-12-06,500.0,0.14,36,current,0-30,0
L503275,C101344,2023-04-27,500.0,0.123,18,current,0-30,0
L503276,C107378,2024-10-24,500.0,0.124,12,current,0-30,0
L503277,C104816,2024-05-10,500.0,0.174,12,current,0-30,0
L503278,C106223,2023-09-29,500.0,0.1,6,paid_off,0-30,0
L503279,C106579,19/11/2022,500.0,0.137,24,default,>90,1
L503280,C102732,2024-03-15,500.0,0.126,6,delinquent,61-90,1
L503281,C102932,2023-11-16,500.0,0.068,12,paid_off,0-30,0
L503282,C100959,2024-03-26,500.0,0.161,18, paid_off,0-30,0
L503283,C102101,11/06/2023,500.0,0.134,12,current,31-60,0
L503284,C105754,2025-09-19,500.0,0.135,48, current,0-30,0
L503285,C100134,2022-10-20,500.0,0.12,36,current,0-30,0
L503286,C102184,2024-07-23,500.0,0.161,24,default,>90 ,1
L503287,C100296,2024-04-19,500.0,0.093,12,current,0-30,0
L503288,C107577,2024-08-31,500.0,0.124,18,paid_off,0-30,0
L503289,C106634,2022-03-14,500.0,0.121,12,paid_off,0-30,0
L503290,C104955,2023-09-07,500.0,0.13,24,paid_off,0-30,0
L503291,C100431,2023-12-23,500.0,0.156,12,paid_off,0-30,0
L503292,C102721,2025-07-18,500.0,0.135,36,current,0-30,0
L503293,C107172,2024-06-08,500.0,0.098,12,delinquent,31-60,0
L503294,C102894,2022-07-27,500.0,0.126,48, current,0-30,0
L503295,C102420,2025-05-07,500.0,0.112,18,current,0-30,0
L503296,C102677,18/07/2025,500.0,0.103,6,default,>90,1
L503297,C103207,2023-01-29,500.0,0.159,24,current,0-30,0
L503298,C106698,2025-03-15,500.0,0.151,12,current,0-30,0
L503299,C104804,2024-04-18,500.0,0.08,12,current,0-30,0
L503300,C107679,30/06/2022,500.0,0.132,12,current,0-30,0
L503301,C106070,2024-08-02,500.0,0.149,36,default,>90,1
L503302,C104342,2023-10-14,500.0,0.093,24, current,0-30,0
L503303,C105745,2023-09-30,500.0,0.16,18,current,0-30,0
L503304,C107195,2024-04-05,500.0,0.131,48,paid_off,0-30,0
L503305,C105170,2023-04-20,500.0,0.155,18,current,0-30,0
L503306,C101948,2025-01-18,500.0,0.164,24,current,0-30,0
L503307,C103467,2022-08-26,500.0,0.121,12,delinquent,31-60,0
L503308,C102389,2024-07-18,500.0,0.111,18,current,0-30,0
L503309,C100364,2022-08-16,500.0,0.076,24,DEFAULT,charge-off,1
L503310,C104255,2023-01-07,500.0,0.104,36,delinquent,61-90,1
L503311,C101730,2024-05-24,500.0,0.136,6,current,0-30,0
L503312,,2025-04-06,500.0,0.156,12,delinquent,61-90,1
L503313,C103172,2022-04-29,500.0,0.108,12,paid_off,0-30,0
L503314,C105272,2025-06-27,500.0,0.128,48,current,0-30,0
L503315,C107518,2022-09-26,500.0,0.091,12,current,0-30,0
L503316,C107473,2022-09-22,500.0,0.066,12,current,0-30,0
L503317,C100676,2022-10-20,500.0,0.123,12,current,0-30,0
L503318,C103499,2023-05-26,500.0,0.145,24,current,0-30,0
L503319,C101759,2023-09-24,500.0,0.086,12,current,0-30,0
L503320,C100624,29/11/2022,500.0,0.122,12,paid_off,0-30,0
L503321,C106134,07/08/2025,500.0,0.094,36,delinquent,61-90 ,1
L503322,C102737,2022-03-30,500.0,0.13,24,delinquent,31-60,0
L503323,C100981,2024-08-22,500.0,0.147,36,current,31-60,0
L503324,C100133,2024-01-03,500.0,0.1,18,current,0-30,0
L503325,C106807,2023-07-10,500.0,0.136,36,delinquent,61-90,1
L503326,C104491,2024-10-29,500.0,0.135,36,current,0-30,0
L503327,C104213,2023-07-15,500.0,0.156,36,current,0-30,0
L503328,C107050,2024-07-17,500.0,0.181,18,paid_off,0-30,0
L503329,C105346,2025-06-26,500.0,0.138,12,current,0-30,0
L503330,C104557,2024-01-25,500.0,0.124,24,current,0-30,0
L503331,C100728,2024-07-10,500.0,0.074,36, current,0-30,0
L503332,C103357,2022-02-17,500.0,0.106,24,current,0-30,0
L503333,C104133,2023-09-03,500.0,0.171,12,paid_off,0-30,0
L503334,C107055,2025-06-02,500.0,0.121,12,paid_off,0-30,0
L503335,C106644,2022-11-21,500.0,0.124,36,delinquent,31-60,0
L503336,C106631,2024-03-01,500.0,0.12,12,current,0-30,0
L503337,C105201,2025-03-03,500.0,0.119,12,current,0-30,0
L503338,C106815,2022-03-07,500.0,0.172,18,current,0-30,0
L503339,C101598,2025-02-08,500.0,0.138,12,current,0-30,0
L503340,C101274,2023-09-18,500.0,0.158,36,paid_off,0-30,0
L503341,C103919,08/03/2025,500.0,0.096,6,current,0-30,0
L503342,C104975,2022-04-27,500.0,0.13,24,current,31-60,0
L503343,C103093,24/11/2023,500.0,0.091,18,current,0-30,0
L503344,C100192,2022-12-24,500.0,0.15,24,current,31-60,0
L503345,C107355,15/11/2022,500.0,0.122,6,delinquent,31-60,0
L503346,C102792,2025-08-15,500.0,0.101,6,current,0-30,0
L503347,C106793,08/06/2024,500.0,0.172,6,current,0-30,0
L503348,C103120,26/05/2022,500.0,0.101,12,paid_off,0-30,0
L503349,C103140,01/07/2022,500.0,0.123,12,current,0-30,0
L503350,C101855,2025-06-22,500.0,0.114,24,current,0-30,0
L503351,C104272,05/06/2024,500.0,0.128,6,current,0-30,0
L503352,C100382,2024-03-11,500.0,0.132,36,paid_off,0-30,0
L503353,C106535,2024-11-02,500.0,0.056,12,delinquent,31-60,0
L503354,C107356,21/02/2025,500.0,0.152,6,paid_off,0-30,0
L503355,C105698,31/10/2022,500.0,0.072,12,current,0-30,0
L503356,C100007,2022-12-16,500.0,0.134,12,current,0-30,0
L503357,C100549,2022-10-03,500.0,,36,current,0-30,0
L503358,C102062,2023-04-17,500.0,0.129,24,current,0-30,0
L503359,C105192,2025-02-02,500.0,0.104,18,delinquent,61-90,1
L503360,C105534,2024-09-26,500.0,0.184,6,paid_off,0-30 ,0
L503361,C101518,2025-09-17,500.0,,12,current,31-60,0
L503362,C103917,18/03/2024,500.0,0.123,18,CURRENT,0-30,0
L503363,C106661,13/01/2025,500.0,0.059,24,paid_off ,0-30,0
L503364,C102568,2024-10-05,500.0,0.092,24,current,0-30,0
L503365,C101810,2022-08-14,500.0,0.149,18,current,0-30,0
L503366,C100267,2022-12-12,500.0,0.111,24,current,0-30,0
L503367,C103611,2023-11-07,500.0,0.104,18,paid_off,0-30,0
L503368,C103440,2025-03-17,500.0,0.137,48,current,0-30,0
L503369,C106655,08/05/2024,500.0,0.158,24,current,0-30,0
L503370,C104527,21/03/2024,500.0,0.041,12,current,0-30,0
L503371,C105960,2025-05-08,500.0,0.12,24,paid_off,0-30,0
L503372,C103160,2022-11-17,500.0,0.151,12,delinquent,61-90,1
L503373,C104940,2022-04-17,500.0,0.123,18,current,0-30,0
L503374,C107379,17/08/2022,500.0,0.166,24,DELINQUENT,31-60,0
L503375,C106193,2024-02-29,500.0,,18,delinquent,31-60,0
L503376,C106068,2024-02-24,500.0,0.058,12,current,0-30,0
L503377,C104676,05/10/2022,500.0,0.11,48,paid_off,0-30,0
L503378,C101057,2024-11-02,500.0,0.106,24,current,31-60,0
L503379,C100651,2025-02-03,500.0,0.077,24,current,0-30,0
L503380,C102686,17/11/2024,500.0,0.123,36,delinquent,61-90,1
L503381,C106149,25/06/2024,500.0,0.145,12,current,0-30,0
L503382,C107691,2025-06-23,500.0,0.163,12,current,0-30,0
L503383,C100121,2025-09-20,500.0,0.136,24,paid_off,0-30 ,0
L503384,C105347,2024-03-27,500.0,0.144,12,paid_off,0-30,0
L503385,C101833,2023-01-16,500.0,0.122,24,current,0-30,0
L503386,C106642,2024-11-30,500.0,0.071,12,current,0-30,0
L503387,C103758,2022-08-07,500.0,0.06,24,current,0-30,0
L503388,C101416,2022-01-20,500.0,0.09,24,current,0-30,0
L503389,C103526,22/02/2023,500.0,0.085,18,delinquent,31-60,0
L503390,C107653,2023-02-11,500.0,0.101,6,current,0-30,0
L503391,C107404,2025-09-21,500.0,0.179,12,current,31-60,0
L503392,C101802,2022-02-19,500.0,0.105,12,delinquent,31-60,0
L503393,C100116,2024-03-12,500.0,0.127,12,paid_off,0-30,0
L503394,C103572,27/06/2025,500.0,0.072,12,paid_off,0-30,0
L503395,C100890,17/11/2022,500.0,0.164,12,current,0-30,0
L503396,C104248,2025-08-17,500.0,0.097,36,current ,0-30,0
L503397,C100528,2023-04-10,500.0,0.099,24,current,0-30,0
L503398,C106717,2023-04-20,500.0,,18,current,0-30,0
L503399,C106950,2024-01-26,500.0,0.075,36,current,0-30,0
L503400,C103360,2023-03-24,500.0,0.174,6,current,0-30 ,0
L503401,C103596,2023-02-03,500.0,0.118,36,PAID_OFF,0-30,0
L503402,C101485,2024-04-05,500.0,0.103,24,current,0-30,0
L503403,C106713,2023-11-09,500.0,0.139,6,current,0-30,0
L503404,C106268,2024-04-16,500.0,0.16,36,paid_off,0-30,0
L503405,C105715,05/08/2024,500.0,0.087,24,paid_off,0-30,0
L503406,C105387,10/10/2024,500.0,0.15,12,paid_off,0-30,0
L503407,C100063,19/10/2023,500.0,0.048,18,delinquent,31-60,0
L503408,C107011,2024-05-09,500.0,0.163,12,current,0-30,0
L503409,C101552,2022-12-17,500.0,0.12,12,current,0-30,0
L503410,C106532,30/08/2025,500.0,0.153,12,current,0-30,0
L503411,C106138,2025-06-09,500.0,0.088,24,current,0-30,0
L503412,C105722,2024-07-28,500.0,0.134,24,current,0-30,0
L503413,C106985,2022-09-24,500.0,0.11,12,current,0-30 ,0
L503414,C101589,2024-06-09,500.0,0.053,18,current,31-60,0
L503415,C102682,2025-04-30,500.0,0.141,24,current,0-30,0
L503416,C103764,2022-08-13,500.0,0.109,36,paid_off,0-30,0
L503417,C104415,2023-08-29,500.0,0.141,12,current,0-30,0
L503418,C106347,20/12/2024,500.0,0.101,6,delinquent ,61-90,1
L503419,C104169,2024-02-04,500.0,0.089,6,current,31-60,0
L503420,C106926,2022-07-07,500.0,0.171,6,current,0-30,0
L503421,C104723,06/01/2025,500.0,0.109,12,paid_off,0-30,0
L503422,C103263,27/10/2022,500.0,0.125,18,delinquent,61-90,1
L503423,C100461,2025-07-09,500.0,0.087,18,current,0-30,0
L503424,C102153,2025-03-01,500.0,0.116,18,current,0-30,0
L503425,C102763,2023-02-10,500.0,0.104,12,paid_off,0-30,0
L503426,C102053,2025-09-13,500.0,0.142,12,paid_off,0-30,0
L503427,C105988,2024-02-26,500.0,0.143,12,paid_off,0-30,0
L503428,C104086,11/05/2024,500.0,0.099,36,current,0-30,0
L503429,C102030,2022-06-09,500.0,0.105,24,current,0-30,0
L503430,C103640,2025-05-07,500.0,0.098,18,paid_off,0-30,0
L503431,C102707,2025-02-03,500.0,0.143,24,current,0-30,0
L503432,C104601,2023-04-26,500.0,0.099,36,paid_off,0-30,0
L503433,C103550,2025-04-26,500.0,0.148,12,default,charge-off,1
L503434,C101910,2025-08-04,500.0,0.158,18,current,0-30,0
L503435,C105144,2024-03-21,500.0,0.139,12,current,0-30,0
L503436,C101321,2025-01-06,500.0,0.12,24,current,0-30,0
L503437,C105453,2025-04-19,500.0,0.108,24,paid_off,0-30,0
L503438,C100733,2023-04-06,500.0,0.115,24,current,31-60,0
L503439,C100352,2023-03-02,500.0,0.14,12,delinquent,61-90 ,1
L503440,C105070,2022-09-29,500.0,0.146,6,paid_off,0-30,0
L503441,C100410,2025-06-14,500.0,0.143,12,current,0-30,0
L503442,C107597,28/11/2022,500.0,0.121,36,delinquent,61-90,1
L503443,C101284,2023-02-14,500.0,0.113,12,paid_off,0-30,0
L503444,C102037,2024-12-02,500.0,0.089,6,current,0-30,0
L503445,C105825,16/09/2022,500.0,0.095,18,current,0-30,0
L503446,C104835,18/08/2022,500.0,0.104,36,current,0-30,0
L503447,C104947,06/06/2025,500.0,0.089,12,paid_off,0-30,0
L503448,C105071,2025-02-26,500.0,0.105,24,paid_off,0-30,0
L503449,C104287,30/11/2022,500.0,0.077,12, paid_off,0-30,0
L503450,C101973,2024-04-07,500.0,0.192,18,current,0-30,0
L503451,C104893,2024-07-05,500.0,0.159,12,current,0-30,0
L503452,C107687,2022-11-10,500.0,0.161,12,paid_off,0-30,0
L503453,C107623,06/10/2023,500.0,0.049,12,paid_off,0-30,0
L503454,C104184,20/09/2025,500.0,0.145,12,paid_off,0-30,0
L503455,C104631,2024-01-23,500.0,0.084,36,paid_off,0-30,0
L503456,C103620,2022-04-06,500.0,0.12,6,current, 0-30,0
L503457,C106062,2025-06-07,500.0,0.155,12,paid_off,0-30,0
L503458,C105602,2022-01-06,500.0,0.083,18,paid_off,0-30,0
L503459,C104685,2022-10-31,500.0,0.119,18,current,0-30,0
L503460,C105138,2023-10-07,500.0,0.092,12,current,0-30,0
L503461,C101053,2024-06-05,500.0,0.122,12,current,0-30,0
L503462,C100939,02/02/2022,500.0,0.202,18,paid_off,0-30,0
L503463,C103471,2023-01-27,500.0,0.104,18,current,0-30,0
L503464,C106566,2025-01-21,500.0,0.139,24,current,0-30,0
L503465,C102367,2022-09-20,500.0,0.085,12,current,0-30,0
L503466,C105516,2023-08-12,500.0,0.165,24,current,0-30,0
L503467,C105685,2022-03-29,500.0,0.14,36,default,>90,1
L503468,C105659,2023-05-26,500.0,0.139,18,current,0-30,0
L503469,C107102,2022-02-27,500.0,0.079,12,paid_off,0-30,0
L503470,C107613,2023-07-25,500.0,0.155,36,paid_off,0-30,0
L503471,C104580,2023-12-31,500.0,0.079,12,current,0-30,0
L503472,C104674,2022-09-15,500.0,0.135,36,current,0-30,0
L503473,C106033,2023-05-28,500.0,0.115,12,paid_off,0-30,0
L503474,C100107,2022-05-11,500.0,-0.023,24,paid_off,0-30,0
